"","I","L","SNR","ci_width","samp","t.rho","seeds","samp.1"
"13681",200,200,0.1,0.402398490959763,0.27722878267777,0,636549,0.27722878267777
"13682",100,200,0.1,0.390286449994258,0.298186006146732,0.5,25618,0.298186006146732
"13683",200,200,0.1,0.353526810313178,0.244728444794383,0.5,289157,0.244728444794383
"13684",100,200,0.2,0.428921970204825,0.392687131849048,0,13340,0.392687131849048
"13685",200,200,0.2,0.312604308712397,0.275753097836703,0,502485,0.275753097836703
"13686",100,200,0.2,0.349641408535968,0.325258979685225,0.5,533641,0.325258979685225
"13687",200,50,0.2,0.363595865128389,0.25256035959235,0.5,987042,0.25256035959235
"13688",200,200,0.2,0.252159080759679,0.229625244178942,0.5,488300,0.229625244178942
"13689",100,200,0.1,0.563881438000062,0.390063389936863,0,995962,0.390063389936863
"13690",200,200,0.1,0.381831958884885,0.277120039631102,0,787581,0.277120039631102
"13691",100,200,0.1,0.526614896835677,0.37606333311284,0.5,846050,0.37606333311284
"13692",200,200,0.1,0.366494794015816,0.248304806893032,0.5,271013,0.248304806893032
"13693",100,200,0.2,0.425268969914824,0.390818168504888,0,166792,0.390818168504888
"13694",200,200,0.2,0.308067890928895,0.277153593930635,0,848840,0.277153593930635
"13695",100,200,0.2,0.352632810967796,0.324893189133618,0.5,985894,0.324893189133618
"13696",200,200,0.2,0.255118924004166,0.234557745394401,0.5,439262,0.234557745394401
"13697",100,200,0.1,0.553645121171635,0.391810324394405,0,416621,0.391810324394405
"13698",100,50,0.1,1.31412809939469,0.390845870445322,0,514245,0.390845870445322
"13699",200,200,0.1,0.42118209775549,0.27727858276525,0,671665,0.27727858276525
"13700",100,200,0.1,0.540806990444706,0.371255537528229,0.5,868398,0.371255537528229
"13701",200,200,0.1,0.329949921599269,0.245329572890864,0.5,647289,0.245329572890864
"13702",100,200,0.2,0.427067729136686,0.391184541625703,0,465336,0.391184541625703
"13703",200,200,0.2,0.311021385629253,0.277194601031882,0,589648,0.277194601031882
"13704",100,200,0.2,0.374865555618291,0.335041264738248,0.5,405635,0.335041264738248
"13705",200,200,0.2,0.221492302572379,0.206227800767385,0.5,515769,0.206227800767385
"13706",100,200,0.1,0.556085709992866,0.392694231531061,0,394170,0.392694231531061
"13707",200,200,0.1,0.389592808918938,0.277259761218471,0,532612,0.277259761218471
"13708",100,200,0.1,0.492804209847929,0.34511147261192,0.5,115560,0.34511147261192
"13709",200,50,0.1,0.893677628677434,0.275893063726055,0,747195,0.275893063726055
"13710",200,200,0.1,0.343194257642126,0.251402651752296,0.5,396815,0.251402651752296
"13711",100,200,0.2,0.445764122118594,0.392680674667566,0,445972,0.392680674667566
"13712",200,200,0.2,0.306492574748135,0.276505356745436,0,518515,0.276505356745436
"13713",100,200,0.2,0.349307380258844,0.317689977738417,0.5,895145,0.317689977738417
"13714",200,200,0.2,0.229367923760165,0.207643029592641,0.5,598247,0.207643029592641
"13715",100,200,0.1,0.563520444125089,0.389930504878518,0,460193,0.389930504878518
"13716",200,200,0.1,0.409320790508333,0.277186879492595,0,980629,0.277186879492595
"13717",100,200,0.1,0.523311078920199,0.372407378024551,0.5,623973,0.372407378024551
"13718",200,200,0.1,0.303339864000952,0.228553024434166,0.5,8790,0.228553024434166
"13719",100,200,0.2,0.439553545269622,0.392832595950947,0,359490,0.392832595950947
"13720",100,50,0.1,0.968746113355907,0.382659206758299,0.5,923887,0.382659206758299
"13721",200,200,0.2,0.306354329887387,0.276941358794431,0,115243,0.276941358794431
"13722",100,200,0.2,0.337357475908776,0.313105946237026,0.5,871503,0.313105946237026
"13723",200,200,0.2,0.240625930455773,0.219250974373004,0.5,457967,0.219250974373004
"13724",100,200,0.1,0.580326043907998,0.392758551637987,0,65811,0.392758551637987
"13725",200,200,0.1,0.391836398903231,0.277298154670453,0,496042,0.277298154670453
"13726",100,200,0.1,0.549474985915805,0.374446104533149,0.5,635309,0.374446104533149
"13727",200,200,0.1,0.357418318588943,0.240921585935813,0.5,418535,0.240921585935813
"13728",100,200,0.2,0.429528338455371,0.391771972584974,0,796554,0.391771972584974
"13729",200,200,0.2,0.298624629705015,0.274326428086011,0,594546,0.274326428086011
"13730",100,200,0.2,0.319867875516769,0.299836690200593,0.5,170863,0.299836690200593
"13731",200,50,0.1,0.83069115163147,0.274303488581899,0.5,429506,0.274303488581899
"13732",200,200,0.2,0.237622994912304,0.221302357910006,0.5,467170,0.221302357910006
"13733",100,200,0.1,0.559440098378128,0.384878693605531,0,179500,0.384878693605531
"13734",200,200,0.1,0.408888892374336,0.276033585376606,0,942851,0.276033585376606
"13735",100,200,0.1,0.492887408121895,0.353002578324633,0.5,90794,0.353002578324633
"13736",200,200,0.1,0.398879855786574,0.265329519132858,0.5,559802,0.265329519132858
"13737",100,200,0.2,0.430065614487508,0.392835210304746,0,602809,0.392835210304746
"13738",200,200,0.2,0.309055957423765,0.276737184763788,0,921838,0.276737184763788
"13739",100,200,0.2,0.382966455716236,0.352984917175845,0.5,577931,0.352984917175845
"13740",200,200,0.2,0.258041432529152,0.240320229370513,0.5,548932,0.240320229370513
"13741",100,200,0.1,0.544989461414231,0.384869768506403,0,211612,0.384869768506403
"13742",100,50,0.2,0.593833428077342,0.391965360380997,0,965541,0.391965360380997
"13743",200,200,0.1,0.40458346048541,0.277178794791674,0,906784,0.277178794791674
"13744",100,200,0.1,0.42678553859614,0.338971560840062,0.5,262868,0.338971560840062
"13745",200,200,0.1,0.388225357154902,0.252777273170068,0.5,792794,0.252777273170068
"13746",100,200,0.2,0.431171563731713,0.392198895933614,0,477302,0.392198895933614
"13747",200,200,0.2,0.304652084467276,0.271701829082678,0,592662,0.271701829082678
"13748",100,200,0.2,0.267972647764697,0.256272584708965,0.5,739857,0.256272584708965
"13749",200,200,0.2,0.251176115062545,0.230813847572511,0.5,745718,0.230813847572511
"13750",100,200,0.1,0.60030543320436,0.392716969974872,0,532105,0.392716969974872
"13751",200,200,0.1,0.434037395617556,0.273403024242744,0,547075,0.273403024242744
"13752",100,200,0.1,0.513777144547191,0.372884713795213,0.5,466508,0.372884713795213
"13753",100,50,0.2,0.550468640543938,0.364855235071807,0.5,487335,0.364855235071807
"13754",200,50,0.2,0.417070869419038,0.276824244452965,0,534479,0.276824244452965
"13755",200,200,0.1,0.38363708179232,0.252751581969535,0.5,366925,0.252751581969535
"13756",100,200,0.2,0.435174253912693,0.39147368017976,0,706730,0.39147368017976
"13757",200,200,0.2,0.314637255215059,0.277454674794876,0,163425,0.277454674794876
"13758",100,200,0.2,0.41385182100106,0.370936916789669,0.5,949612,0.370936916789669
"13759",200,200,0.2,0.233568865260904,0.216904660490773,0.5,224160,0.216904660490773
"13760",100,200,0.1,0.554231027105031,0.371128779774173,0,759911,0.371128779774173
"13761",200,200,0.1,0.397674447104127,0.277475817516843,0,640078,0.277475817516843
"13762",100,200,0.1,0.581193104635268,0.370714394932057,0.5,368675,0.370714394932057
"13763",200,200,0.1,0.350872864321193,0.241822501750662,0.5,701117,0.241822501750662
"13764",100,200,0.2,0.439323785717339,0.392827661969731,0,488509,0.392827661969731
"13765",100,50,0.2,0.528890168308919,0.365938924200702,0.5,421737,0.365938924200702
"13766",200,200,0.2,0.30882402272794,0.27712841099674,0,907986,0.27712841099674
"13767",100,200,0.2,0.320488859248799,0.295669133448178,0.5,466384,0.295669133448178
"13768",200,200,0.2,0.255554363463829,0.227706414040515,0.5,584655,0.227706414040515
"13769",100,200,0.1,0.563978551994703,0.392201412353871,0,337405,0.392201412353871
"13770",200,200,0.1,0.389062149554175,0.276679314384769,0,18388,0.276679314384769
"13771",100,200,0.1,0.548075240891665,0.387877435208186,0.5,883704,0.387877435208186
"13772",200,200,0.1,0.324010202052328,0.242660466686916,0.5,423436,0.242660466686916
"13773",100,200,0.2,0.427508130180135,0.392621029076082,0,895359,0.392621029076082
"13774",200,200,0.2,0.30176782397245,0.275944573560491,0,69953,0.275944573560491
"13775",100,200,0.2,0.418370073723158,0.375844500031509,0.5,310012,0.375844500031509
"13776",200,50,0.2,0.34587448874845,0.249609372454018,0.5,513353,0.249609372454018
"13777",200,200,0.2,0.249816609485791,0.232366688827394,0.5,682813,0.232366688827394
"13778",100,200,0.1,0.573050959456208,0.388665276316212,0,795201,0.388665276316212
"13779",200,200,0.1,0.437295206741615,0.277466950951565,0,248610,0.277466950951565
"13780",100,200,0.1,0.491936209903731,0.356195708478715,0.5,586928,0.356195708478715
"13781",200,200,0.1,0.3840463355713,0.245364641427982,0.5,426279,0.245364641427982
"13782",100,200,0.2,0.458460172898348,0.391389097733064,0,661259,0.391389097733064
"13783",200,200,0.2,0.310752895906686,0.277480762340707,0,104856,0.277480762340707
"13784",100,200,0.2,0.359792289370712,0.329357514204795,0.5,720870,0.329357514204795
"13785",200,200,0.2,0.230128838393061,0.213919279733737,0.5,835763,0.213919279733737
"13786",100,200,0.1,0.60438094150442,0.391792062265624,0,825861,0.391792062265624
"13787",100,50,0.1,1.73713785773416,0.391290419242777,0,697034,0.391290419242777
"13788",200,200,0.1,0.401804660459553,0.274478451234105,0,716436,0.274478451234105
"13789",100,200,0.1,0.455792395908159,0.344276321223983,0.5,553813,0.344276321223983
"13790",200,200,0.1,0.30468128947542,0.226688373372129,0.5,198245,0.226688373372129
"13791",100,200,0.2,0.433728684839698,0.378527331309782,0,148565,0.378527331309782
"13792",200,200,0.2,0.304646155081371,0.276381106655777,0,886960,0.276381106655777
"13793",100,200,0.2,0.307592258349888,0.291476954392593,0.5,104213,0.291476954392593
"13794",200,200,0.2,0.240003076873624,0.222569144663177,0.5,191234,0.222569144663177
"13795",100,200,0.1,0.554474354733138,0.392656946196109,0,816823,0.392656946196109
"13796",200,200,0.1,0.398962623033321,0.277425906511507,0,771636,0.277425906511507
"13797",100,200,0.1,0.45714232822553,0.339922499253861,0.5,180864,0.339922499253861
"13798",200,50,0.1,0.894199872107649,0.276930924663021,0,37098,0.276930924663021
"13799",200,200,0.1,0.349118187034374,0.242888197407624,0.5,488455,0.242888197407624
"13800",100,200,0.2,0.42775196824052,0.391443875826368,0,764536,0.391443875826368
"13801",200,200,0.2,0.312708503553858,0.277066621651019,0,819030,0.277066621651019
"13802",100,200,0.2,0.34530266836468,0.309532581588356,0.5,361251,0.309532581588356
"13803",200,200,0.2,0.216456571389682,0.202896700048739,0.5,490946,0.202896700048739
"13804",100,200,0.1,0.555635452039495,0.383291699150442,0,254761,0.383291699150442
"13805",200,200,0.1,0.404766741507161,0.277279636880302,0,589158,0.277279636880302
"13806",100,200,0.1,0.491159474914436,0.354419676917829,0.5,79500,0.354419676917829
"13807",200,200,0.1,0.416384979246032,0.267023826403805,0.5,379590,0.267023826403805
"13808",100,200,0.2,0.427649665908464,0.392794061115512,0,611549,0.392794061115512
"13809",100,50,0.1,0.613833093057527,0.346113979928879,0.5,924455,0.346113979928879
"13810",200,200,0.2,0.311562132261906,0.276184375163801,0,16642,0.276184375163801
"13811",100,200,0.2,0.353364561921827,0.320626413426722,0.5,332749,0.320626413426722
"13812",200,200,0.2,0.220794600659596,0.206571981000465,0.5,274156,0.206571981000465
"13813",100,200,0.1,0.619037695939262,0.39162344562963,0,806726,0.39162344562963
"13814",200,200,0.1,0.423581395330285,0.276467286695112,0,477296,0.276467286695112
"13815",100,200,0.1,0.599567436604758,0.367081785166705,0.5,319136,0.367081785166705
"13816",200,200,0.1,0.425892646241444,0.255076319145614,0.5,694702,0.255076319145614
"13817",100,200,0.2,0.414976787944513,0.384517844099241,0,550960,0.384517844099241
"13818",200,200,0.2,0.310408993172336,0.277380285746948,0,829390,0.277380285746948
"13819",100,200,0.2,0.321191415506337,0.291515121717247,0.5,893965,0.291515121717247
"13820",200,50,0.1,0.657005144891823,0.268115681379382,0.5,731537,0.268115681379382
"13821",200,200,0.2,0.227672322036495,0.21281491438291,0.5,280,0.21281491438291
"13822",100,200,0.1,0.556131382867522,0.392582919419223,0,902092,0.392582919419223
"13823",200,200,0.1,0.373205627876944,0.277481406625306,0,936866,0.277481406625306
"13824",100,200,0.1,0.550622166608401,0.38164815630749,0.5,454821,0.38164815630749
"13825",200,200,0.1,0.344324601489786,0.248058051529509,0.5,917162,0.248058051529509
"13826",100,200,0.2,0.430206597222311,0.392825872915182,0,887142,0.392825872915182
"13827",200,200,0.2,0.311086380531839,0.276378397866777,0,471583,0.276378397866777
"13828",100,200,0.2,0.349623006388628,0.327846256983523,0.5,187931,0.327846256983523
"13829",200,200,0.2,0.2447953722751,0.225750448952409,0.5,954925,0.225750448952409
"13830",100,200,0.1,0.581748585633909,0.387870792294521,0,416872,0.387870792294521
"13831",100,50,0.2,0.60573647633299,0.391778407294709,0,764837,0.391778407294709
"13832",200,200,0.1,0.425612332606267,0.27673129913382,0,794634,0.27673129913382
"13833",100,200,0.1,0.499936153452202,0.349008233926572,0.5,522108,0.349008233926572
"13834",200,200,0.1,0.333319595468509,0.24584077919646,0.5,347010,0.24584077919646
"13835",100,200,0.2,0.435817205304624,0.392835729729976,0,817296,0.392835729729976
"13836",200,200,0.2,0.3111474284626,0.277412899775679,0,296670,0.277412899775679
"13837",100,200,0.2,0.366535839571146,0.341002600518999,0.5,871357,0.341002600518999
"13838",200,200,0.2,0.241552365114174,0.223806946846478,0.5,174783,0.223806946846478
"13839",100,200,0.1,0.59739893126369,0.392754037293612,0,971501,0.392754037293612
"13840",200,200,0.1,0.44961705897429,0.275810517504032,0,506902,0.275810517504032
"13841",100,200,0.1,0.518709395312151,0.356342337993475,0.5,198778,0.356342337993475
"13842",200,50,0.2,0.424985572206382,0.276850748803312,0,148562,0.276850748803312
"13843",200,200,0.1,0.370213907674693,0.258940714655383,0.5,256614,0.258940714655383
"13844",100,200,0.2,0.444346323810899,0.392076780530897,0,307383,0.392076780530897
"13845",200,200,0.2,0.303710797906718,0.273364716826187,0,976634,0.273364716826187
"13846",100,200,0.2,0.337224480832298,0.320157084072179,0.5,5297,0.320157084072179
"13847",200,200,0.2,0.24684953817854,0.218193695253484,0.5,285668,0.218193695253484
"13848",100,200,0.1,0.583109189380208,0.392737497921372,0,190450,0.392737497921372
"13849",200,200,0.1,0.389502974614207,0.270292782666857,0,587065,0.270292782666857
"13850",100,200,0.1,0.49890509086791,0.351838473947318,0.5,704494,0.351838473947318
"13851",200,200,0.1,0.323362427988514,0.233897041771755,0.5,403663,0.233897041771755
"13852",100,200,0.2,0.433829497971049,0.391532948416301,0,309756,0.391532948416301
"13853",100,50,0.2,0.460483823253008,0.333511005614584,0.5,852669,0.333511005614584
"13854",200,200,0.2,0.307139289894634,0.277363641166632,0,752659,0.277363641166632
"13855",100,200,0.2,0.296285682094314,0.270644135098503,0.5,696036,0.270644135098503
"13856",200,200,0.2,0.219514323580323,0.20358999422177,0.5,860141,0.20358999422177
"13857",100,200,0.1,0.550351334649521,0.388562997612746,0,207500,0.388562997612746
"13858",200,200,0.1,0.414972589957636,0.275860867907517,0,765783,0.275860867907517
"13859",100,200,0.1,0.450613977373773,0.349175050076161,0.5,191875,0.349175050076161
"13860",200,200,0.1,0.369690372727164,0.25071747050433,0.5,529958,0.25071747050433
"13861",100,200,0.2,0.437715668646644,0.39045132126717,0,712052,0.39045132126717
"13862",200,200,0.2,0.304780953990333,0.268142131054048,0,769305,0.268142131054048
"13863",100,200,0.2,0.343870014100215,0.323895432916738,0.5,149104,0.323895432916738
"13864",200,50,0.2,0.272168984302242,0.210800898813978,0.5,600657,0.210800898813978
"13865",200,50,0.2,0.369715165485268,0.255919341902245,0.5,439341,0.255919341902245
"13866",200,200,0.2,0.202767218475852,0.196487729283042,0.5,154829,0.196487729283042
"13867",100,200,0.1,0.58298250399504,0.386394498135391,0,33694,0.386394498135391
"13868",200,200,0.1,0.38606991968961,0.274449613070725,0,24675,0.274449613070725
"13869",100,200,0.1,0.44466197005094,0.341165292750875,0.5,653205,0.341165292750875
"13870",200,200,0.1,0.343076069499723,0.242288079262915,0.5,482341,0.242288079262915
"13871",100,200,0.2,0.453074177127734,0.392831149069193,0,844416,0.392831149069193
"13872",200,200,0.2,0.30702923762229,0.275243897354188,0,559184,0.275243897354188
"13873",100,200,0.2,0.336970012462792,0.30100813464043,0.5,798117,0.30100813464043
"13874",200,200,0.2,0.26720298479732,0.228842765334653,0.5,588730,0.228842765334653
"13875",100,200,0.1,0.520876769955617,0.390778986282325,0,957932,0.390778986282325
"13876",100,50,0.1,0.907105099135987,0.388952967331145,0,981379,0.388952967331145
"13877",200,200,0.1,0.39460166311859,0.277292975727049,0,207316,0.277292975727049
"13878",100,200,0.1,0.338574301070878,0.277003179644209,0.5,45262,0.277003179644209
"13879",200,200,0.1,0.331954150726747,0.237982795941478,0.5,687700,0.237982795941478
"13880",100,200,0.2,0.426411318841178,0.392468257491251,0,404262,0.392468257491251
"13881",200,200,0.2,0.320301033681342,0.276909752777233,0,890286,0.276909752777233
"13882",100,200,0.2,0.38590125171705,0.346915348599756,0.5,633222,0.346915348599756
"13883",200,200,0.2,0.20252121902943,0.192136387313011,0.5,305880,0.192136387313011
"13884",100,200,0.1,0.498254368485495,0.391051042727287,0,521474,0.391051042727287
"13885",200,200,0.1,0.411255119645532,0.277309288342663,0,326266,0.277309288342663
"13886",100,200,0.1,0.651647970029705,0.392164938400996,0.5,912116,0.392164938400996
"13887",200,50,0.1,0.978302893048033,0.273091879971964,0,123929,0.273091879971964
